"perceiver.id" "target.id" "group.id" "ex" "ne"
"1446" "90622" "90605" "6" 7 2
"1447" "90622" "90606" "6" 4 2
"1448" "90622" "90607" "6" 7 3
"1449" "90622" "90608" "6" 2 2
"1450" "90622" "90609" "6" 5 4
"1451" "90622" "90610" "6" 6 3
"1452" "90622" "90611" "6" 4 3
"1453" "90622" "90612" "6" 5 5
"1454" "90622" "90613" "6" 2 2
"1455" "90622" "90614" "6" 3 4
"1456" "90622" "90615" "6" 5 4
"1457" "90622" "90616" "6" 5 2
"1458" "90622" "90617" "6" 4 2
"1459" "90622" "90618" "6" 4 2
"1460" "90622" "90619" "6" 2 2
"1461" "90622" "90620" "6" 3 2
"1462" "90622" "90621" "6" 3 4
"1463" "90622" "90622" "6" 2 6
"1464" "90622" "90623" "6" 4 4
"1465" "90623" "90601" "6" 3 4
"1466" "90623" "90602" "6" 6 5
"1467" "90623" "90603" "6" 4 5
"1468" "90623" "90604" "6" 4 5
"1469" "90623" "90605" "6" 5 4
"1470" "90623" "90606" "6" 5 4
"1471" "90623" "90607" "6" 5 3
"1472" "90623" "90608" "6" 2 4
"1473" "90623" "90609" "6" 3 3
"1474" "90623" "90610" "6" 7 5
"1475" "90623" "90611" "6" 4 3
"1476" "90623" "90612" "6" 5 4
"1477" "90623" "90613" "6" 5 4
"1478" "90623" "90614" "6" 3 4
"1479" "90623" "90615" "6" 3 4
"1480" "90623" "90616" "6" 5 4
"1481" "90623" "90617" "6" 4 4
"1482" "90623" "90618" "6" 4 5
"1483" "90623" "90619" "6" 2 5
"1484" "90623" "90620" "6" 4 5
"1485" "90623" "90621" "6" 3 4
"1486" "90623" "90622" "6" 2 4
"1487" "90623" "90623" "6" 4 4
"1488" "90801" "90801" "8" 7 3
"1489" "90801" "90803" "8" 4 6
"1490" "90801" "90804" "8" 3 2
"1491" "90801" "90805" "8" 2 4
"1492" "90801" "90806" "8" 1 2
"1493" "90801" "90807" "8" 3 5
"1494" "90801" "90808" "8" 4 4
"1495" "90801" "90809" "8" 3 3
"1496" "90801" "90811" "8" 3 2
"1497" "90801" "90812" "8" 1 4
"1498" "90801" "90813" "8" 7 4
"1499" "90801" "90814" "8" 2 3
"1500" "90801" "90815" "8" 6 3
"1501" "90801" "90816" "8" 3 5
"1502" "90801" "90817" "8" 3 3
"1503" "90801" "90818" "8" 6 2
"1504" "90801" "90819" "8" 1 5
"1505" "90801" "90820" "8" 6 3
"1506" "90801" "90821" "8" 7 4
"1507" "90801" "90822" "8" 4 3
"1508" "90801" "90823" "8" 2 2
"1509" "90801" "90824" "8" 5 2
"1510" "90801" "90825" "8" 1 3
"1511" "90801" "90826" "8" 6 3
"1512" "90801" "90827" "8" 6 3
"1513" "90803" "90801" "8" 6 3
"1514" "90803" "90803" "8" 5 6
"1515" "90803" "90805" "8" 6 4
"1516" "90803" "90806" "8" 4 4
"1517" "90803" "90807" "8" 6 3
"1518" "90803" "90808" "8" 6 4
"1519" "90803" "90809" "8" 4 4
"1520" "90803" "90811" "8" 5 4
"1521" "90803" "90812" "8" 1 4
"1522" "90803" "90813" "8" 5 4
"1523" "90803" "90814" "8" 4 2
"1524" "90803" "90815" "8" 6 4
"1525" "90803" "90816" "8" 3 2
"1526" "90803" "90817" "8" 6 2
"1527" "90803" "90818" "8" 4 2
"1528" "90803" "90819" "8" 1 4
"1529" "90803" "90820" "8" 6 2
"1530" "90803" "90821" "8" 6 4
"1531" "90803" "90822" "8" 4 4
"1532" "90803" "90823" "8" 3 3
"1533" "90803" "90824" "8" 6 2
"1534" "90803" "90825" "8" 4 4
"1535" "90803" "90826" "8" 6 2
"1536" "90803" "90827" "8" 6 3
"1537" "90804" "90801" "8" 6 4
"1538" "90804" "90803" "8" 3 5
"1539" "90804" "90804" "8" 7 3
"1540" "90804" "90806" "8" 5 2
"1541" "90804" "90807" "8" 6 4
"1542" "90804" "90808" "8" 4 5
"1543" "90804" "90809" "8" 5 5
"1544" "90804" "90811" "8" 2 4
"1545" "90804" "90812" "8" 1 5
"1546" "90804" "90813" "8" 5 6
"1547" "90804" "90814" "8" 2 4
"1548" "90804" "90815" "8" 5 5
"1549" "90804" "90816" "8" 6 7
"1550" "90804" "90817" "8" 5 4
"1551" "90804" "90818" "8" 7 5
"1552" "90804" "90819" "8" 5 5
"1553" "90804" "90820" "8" 5 4
"1554" "90804" "90821" "8" 6 5
"1555" "90804" "90822" "8" 5 4
"1556" "90804" "90823" "8" 5 2
"1557" "90804" "90824" "8" 6 2
"1558" "90804" "90825" "8" 3 3
"1559" "90804" "90826" "8" 5 4
"1560" "90804" "90827" "8" 7 5
"1561" "90805" "90801" "8" 4 5
"1562" "90805" "90803" "8" 3 5
"1563" "90805" "90804" "8" 4 2
"1564" "90805" "90805" "8" 3 2
"1565" "90805" "90807" "8" 3 5
"1566" "90805" "90808" "8" 3 4
"1567" "90805" "90809" "8" 3 4
"1568" "90805" "90811" "8" 3 5
"1569" "90805" "90812" "8" 3 5
"1570" "90805" "90813" "8" 3 4
"1571" "90805" "90814" "8" 2 3
"1572" "90805" "90815" "8" 4 4
"1573" "90805" "90816" "8" 4 5
"1574" "90805" "90817" "8" 3 5
"1575" "90805" "90818" "8" 5 2
"1576" "90805" "90819" "8" 2 5
"1577" "90805" "90820" "8" 4 3
"1578" "90805" "90821" "8" 4 3
"1579" "90805" "90822" "8" 3 3
"1580" "90805" "90823" "8" 2 6
"1581" "90805" "90824" "8" 5 2
"1582" "90805" "90825" "8" 2 6
"1583" "90805" "90826" "8" 3 4
"1584" "90805" "90827" "8" 3 4
"1585" "90806" "90801" "8" 4 4
"1586" "90806" "90803" "8" 4 4
"1587" "90806" "90804" "8" 4 2
"1588" "90806" "90805" "8" 4 4
"1589" "90806" "90806" "8" 4 2
"1590" "90806" "90808" "8" 4 4
"1591" "90806" "90809" "8" 4 3
"1592" "90806" "90811" "8" 4 5
"1593" "90806" "90812" "8" 4 4
"1594" "90806" "90813" "8" 4 5
"1595" "90806" "90814" "8" 4 3
"1596" "90806" "90815" "8" 4 4
"1597" "90806" "90816" "8" 4 6
"1598" "90806" "90817" "8" 4 4
"1599" "90806" "90818" "8" 4 5
"1600" "90806" "90819" "8" 4 3
"1601" "90806" "90820" "8" 4 4
"1602" "90806" "90821" "8" 4 3
"1603" "90806" "90822" "8" 4 4
"1604" "90806" "90823" "8" 4 4
"1605" "90806" "90824" "8" 4 3
"1606" "90806" "90825" "8" 4 4
"1607" "90806" "90826" "8" 4 4
"1608" "90806" "90827" "8" 4 4
"1609" "90807" "90801" "8" 3 4
"1610" "90807" "90803" "8" 3 4
"1611" "90807" "90804" "8" 3 2
"1612" "90807" "90805" "8" 3 4
"1613" "90807" "90806" "8" 4 2
"1614" "90807" "90807" "8" 3 6
"1615" "90807" "90809" "8" 3 4
"1616" "90807" "90811" "8" 3 4
"1617" "90807" "90812" "8" 4 3
"1618" "90807" "90813" "8" 3 3
"1619" "90807" "90814" "8" 5 4
"1620" "90807" "90815" "8" 3 2
"1621" "90807" "90816" "8" 2 3
"1622" "90807" "90817" "8" 3 3
"1623" "90807" "90818" "8" 2 3
"1624" "90807" "90819" "8" 4 3
"1625" "90807" "90820" "8" 3 3
"1626" "90807" "90821" "8" 3 3
"1627" "90807" "90822" "8" 3 5
"1628" "90807" "90823" "8" 3 2
"1629" "90807" "90824" "8" 2 2
"1630" "90807" "90825" "8" 3 2
"1631" "90807" "90826" "8" 3 4
"1632" "90807" "90827" "8" 3 4
"1633" "90808" "90801" "8" 6 5
"1634" "90808" "90803" "8" 4 3
"1635" "90808" "90804" "8" 5 3
"1636" "90808" "90805" "8" 4 3
"1637" "90808" "90806" "8" 3 3
"1638" "90808" "90807" "8" 5 3
"1639" "90808" "90808" "8" 5 3
"1640" "90808" "90811" "8" 5 2
"1641" "90808" "90812" "8" 2 4
"1642" "90808" "90813" "8" 3 3
"1643" "90808" "90814" "8" 4 4
"1644" "90808" "90815" "8" 4 4
"1645" "90808" "90816" "8" 5 4
"1646" "90808" "90817" "8" 5 4
"1647" "90808" "90818" "8" 6 5
"1648" "90808" "90819" "8" 2 2
"1649" "90808" "90820" "8" 4 4
"1650" "90808" "90821" "8" 4 3
"1651" "90808" "90822" "8" 4 4
"1652" "90808" "90823" "8" 3 3
"1653" "90808" "90824" "8" 6 2
"1654" "90808" "90825" "8" 2 4
"1655" "90808" "90826" "8" 6 3
"1656" "90808" "90827" "8" 6 3
"1657" "90809" "90801" "8" 5 5
"1658" "90809" "90803" "8" 5 4
"1659" "90809" "90804" "8" 5 1
"1660" "90809" "90805" "8" 4 3
"1661" "90809" "90806" "8" 5 2
"1662" "90809" "90807" "8" 5 3
"1663" "90809" "90808" "8" 4 4
"1664" "90809" "90809" "8" 4 2
"1665" "90809" "90814" "8" 4 3
"1666" "90809" "90816" "8" 3 6
"1667" "90809" "90818" "8" 5 4
"1668" "90809" "90824" "8" 5 2
"1669" "90809" "90827" "8" 4 5
"1670" "90812" "90801" "8" 6 4
"1671" "90812" "90803" "8" 5 4
"1672" "90812" "90804" "8" 6 4
"1673" "90812" "90805" "8" 6 5
"1674" "90812" "90806" "8" 6 4
"1675" "90812" "90807" "8" 5 3
"1676" "90812" "90808" "8" 5 3
"1677" "90812" "90809" "8" 5 3
"1678" "90812" "90811" "8" 6 3
"1679" "90812" "90812" "8" 5 3
"1680" "90812" "90813" "8" 6 3
"1681" "90812" "90815" "8" 6 4
"1682" "90812" "90816" "8" 5 3
"1683" "90812" "90818" "8" 5 3
"1684" "90812" "90819" "8" 6 3
"1685" "90812" "90820" "8" 4 4
"1686" "90812" "90821" "8" 4 4
"1687" "90812" "90822" "8" 3 5
"1688" "90812" "90823" "8" 5 3
"1689" "90812" "90824" "8" 5 3
"1690" "90812" "90826" "8" 6 4
"1691" "90812" "90827" "8" 6 4
"1692" "90813" "90801" "8" 5 3
"1693" "90813" "90803" "8" 6 2
"1694" "90813" "90804" "8" 4 3
"1695" "90813" "90805" "8" 3 3
"1696" "90813" "90806" "8" 4 2
"1697" "90813" "90807" "8" 5 4
"1698" "90813" "90808" "8" 5 3
"1699" "90813" "90809" "8" 4 4
"1700" "90813" "90811" "8" 5 2
"1701" "90813" "90812" "8" 2 5
"1702" "90813" "90813" "8" 5 5
"1703" "90813" "90814" "8" 2 2
"1704" "90813" "90816" "8" 5 4
"1705" "90813" "90817" "8" 6 3
"1706" "90813" "90818" "8" 5 3
"1707" "90813" "90819" "8" 2 5
"1708" "90813" "90820" "8" 5 3
"1709" "90813" "90821" "8" 6 4
"1710" "90813" "90822" "8" 5 3
"1711" "90813" "90823" "8" 3 5
"1712" "90813" "90824" "8" 6 3
"1713" "90813" "90825" "8" 6 4
"1714" "90813" "90826" "8" 6 2
"1715" "90813" "90827" "8" 5 2
"1716" "90814" "90801" "8" 2 4
"1717" "90814" "90803" "8" 4 3
"1718" "90814" "90804" "8" 4 2
"1719" "90814" "90805" "8" 4 3
"1720" "90814" "90806" "8" 3 3
"1721" "90814" "90807" "8" 3 3
"1722" "90814" "90808" "8" 3 4
"1723" "90814" "90809" "8" 4 4
"1724" "90814" "90811" "8" 4 3
"1725" "90814" "90813" "8" 4 4
"1726" "90814" "90814" "8" 5 2
"1727" "90814" "90815" "8" 3 3
"1728" "90814" "90817" "8" 4 4
"1729" "90814" "90818" "8" 2 3
"1730" "90814" "90819" "8" 6 3
"1731" "90814" "90820" "8" 5 3
"1732" "90814" "90821" "8" 3 4
"1733" "90814" "90823" "8" 5 4
"1734" "90814" "90824" "8" 2 2
"1735" "90814" "90825" "8" 6 3
"1736" "90814" "90826" "8" 5 4
"1737" "90814" "90827" "8" 3 4
"1738" "90815" "90801" "8" 7 5
"1739" "90815" "90803" "8" 6 6
"1740" "90815" "90804" "8" 6 2
"1741" "90815" "90805" "8" 2 3
"1742" "90815" "90806" "8" 3 2
"1743" "90815" "90807" "8" 3 5
"1744" "90815" "90808" "8" 5 5
"1745" "90815" "90809" "8" 3 4
"1746" "90815" "90811" "8" 7 3
"1747" "90815" "90812" "8" 2 3
"1748" "90815" "90813" "8" 7 4
"1749" "90815" "90814" "8" 2 2
"1750" "90815" "90815" "8" 6 4
"1751" "90815" "90816" "8" 7 5
"1752" "90815" "90818" "8" 6 3
"1753" "90815" "90819" "8" 2 3
"1754" "90815" "90820" "8" 5 3
"1755" "90815" "90821" "8" 6 2
"1756" "90815" "90822" "8" 2 4
"1757" "90815" "90823" "8" 1 4
"1758" "90815" "90824" "8" 6 2
"1759" "90815" "90825" "8" 4 4
"1760" "90815" "90826" "8" 6 5
"1761" "90815" "90827" "8" 7 5
"1762" "90816" "90801" "8" 3 2
"1763" "90816" "90803" "8" 3 2
"1764" "90816" "90804" "8" 3 3
"1765" "90816" "90805" "8" 3 2
"1766" "90816" "90806" "8" 3 2
"1767" "90816" "90807" "8" 2 2
"1768" "90816" "90808" "8" 3 5
"1769" "90816" "90809" "8" 2 2
"1770" "90816" "90811" "8" 2 3
"1771" "90816" "90812" "8" 4 2
"1772" "90816" "90813" "8" 4 3
"1773" "90816" "90814" "8" 2 2
"1774" "90816" "90815" "8" 2 2
"1775" "90816" "90816" "8" 6 5
"1776" "90816" "90817" "8" 5 2
"1777" "90816" "90819" "8" 4 2
"1778" "90816" "90820" "8" 3 2
"1779" "90816" "90821" "8" 3 2
"1780" "90816" "90822" "8" 3 2
"1781" "90816" "90823" "8" 3 2
"1782" "90816" "90824" "8" 5 3
"1783" "90816" "90825" "8" 4 2
"1784" "90816" "90826" "8" 3 2
"1785" "90816" "90827" "8" 3 2
"1786" "90817" "90801" "8" 6 6
"1787" "90817" "90803" "8" 4 5
"1788" "90817" "90804" "8" 5 3
"1789" "90817" "90805" "8" 4 4
"1790" "90817" "90806" "8" 4 4
"1791" "90817" "90807" "8" 3 5
"1792" "90817" "90808" "8" 4 4
"1793" "90817" "90809" "8" 4 4
"1794" "90817" "90811" "8" 3 4
"1795" "90817" "90812" "8" 4 4
"1796" "90817" "90813" "8" 4 6
"1797" "90817" "90814" "8" 2 2
"1798" "90817" "90815" "8" 3 6
"1799" "90817" "90816" "8" 3 5
"1800" "90817" "90817" "8" 3 5
"1801" "90817" "90818" "8" 6 4
"1802" "90817" "90820" "8" 4 3
"1803" "90817" "90821" "8" 4 3
"1804" "90817" "90822" "8" 4 4
"1805" "90817" "90823" "8" 4 4
"1806" "90817" "90824" "8" 7 3
"1807" "90817" "90825" "8" 4 4
"1808" "90817" "90826" "8" 4 4
"1809" "90817" "90827" "8" 4 5
"1810" "90818" "90801" "8" 2 2
"1811" "90818" "90803" "8" 2 2
"1812" "90818" "90804" "8" 4 2
"1813" "90818" "90805" "8" 5 2
"1814" "90818" "90806" "8" 5 2
"1815" "90818" "90807" "8" 5 2
"1816" "90818" "90808" "8" 5 2
"1817" "90818" "90809" "8" 5 2
"1818" "90818" "90811" "8" 3 2
"1819" "90818" "90812" "8" 5 2
"1820" "90818" "90813" "8" 2 2
"1821" "90818" "90814" "8" 5 2
"1822" "90818" "90815" "8" 2 3
"1823" "90818" "90816" "8" 3 2
"1824" "90818" "90817" "8" 3 2
"1825" "90818" "90818" "8" 3 3
"1826" "90818" "90819" "8" 5 2
"1827" "90818" "90821" "8" 5 2
"1828" "90818" "90822" "8" 5 2
"1829" "90818" "90823" "8" 5 2
"1830" "90818" "90824" "8" 2 2
"1831" "90818" "90825" "8" 5 2
"1832" "90818" "90826" "8" 3 2
"1833" "90818" "90827" "8" 2 2
"1834" "90819" "90801" "8" 5 4
"1835" "90819" "90803" "8" 6 3
"1836" "90819" "90804" "8" 6 1
"1837" "90819" "90805" "8" 4 3
"1838" "90819" "90806" "8" 3 3
"1839" "90819" "90807" "8" 6 2
"1840" "90819" "90808" "8" 5 4
"1841" "90819" "90809" "8" 4 3
"1842" "90819" "90811" "8" 7 1
"1843" "90819" "90812" "8" 5 3
"1844" "90819" "90813" "8" 7 2
"1845" "90819" "90814" "8" 2 2
"1846" "90819" "90815" "8" 3 3
"1847" "90819" "90816" "8" 6 5
"1848" "90819" "90817" "8" 4 3
"1849" "90819" "90818" "8" 5 3
"1850" "90819" "90819" "8" 4 1
"1851" "90819" "90820" "8" 6 1
"1852" "90819" "90822" "8" 2 5
"1853" "90819" "90823" "8" 6 2
"1854" "90819" "90824" "8" 6 1
"1855" "90819" "90825" "8" 4 3
"1856" "90819" "90826" "8" 5 3
"1857" "90819" "90827" "8" 6 2
"1858" "90820" "90801" "8" 7 6
"1859" "90820" "90803" "8" 7 6
"1860" "90820" "90804" "8" 6 3
"1861" "90820" "90805" "8" 5 4
"1862" "90820" "90806" "8" 4 3
"1863" "90820" "90807" "8" 6 4
"1864" "90820" "90808" "8" 6 4
"1865" "90820" "90809" "8" 6 4
"1866" "90820" "90811" "8" 5 3
"1867" "90820" "90812" "8" 4 3
"1868" "90820" "90813" "8" 3 4
"1869" "90820" "90814" "8" 2 3
"1870" "90820" "90815" "8" 5 6
"1871" "90820" "90816" "8" 3 5
"1872" "90820" "90817" "8" 5 4
"1873" "90820" "90818" "8" 7 6
"1874" "90820" "90819" "8" 3 4
"1875" "90820" "90820" "8" 7 6
"1876" "90820" "90821" "8" 6 6
"1877" "90820" "90823" "8" 3 5
"1878" "90820" "90824" "8" 6 4
"1879" "90820" "90825" "8" 4 4
"1880" "90820" "90826" "8" 5 5
"1881" "90820" "90827" "8" 6 6
"1882" "90821" "90801" "8" 7 4
"1883" "90821" "90803" "8" 7 4
"1884" "90821" "90804" "8" 5 4
"1885" "90821" "90805" "8" 3 4
"1886" "90821" "90806" "8" 3 4
"1887" "90821" "90807" "8" 5 4
"1888" "90821" "90808" "8" 5 4
"1889" "90821" "90809" "8" 6 4
"1890" "90821" "90811" "8" 4 4
"1891" "90821" "90812" "8" 6 4
"1892" "90821" "90813" "8" 5 4
"1893" "90821" "90814" "8" 2 4
"1894" "90821" "90815" "8" 5 4
"1895" "90821" "90816" "8" 1 4
"1896" "90821" "90817" "8" 4 4
"1897" "90821" "90818" "8" 6 4
"1898" "90821" "90819" "8" 4 4
"1899" "90821" "90820" "8" 6 4
"1900" "90821" "90821" "8" 6 4
"1901" "90821" "90822" "8" 3 4
"1902" "90821" "90824" "8" 5 4
"1903" "90821" "90825" "8" 2 4
"1904" "90821" "90826" "8" 6 4
"1905" "90821" "90827" "8" 6 4
"1906" "90822" "90801" "8" 6 3
"1907" "90822" "90803" "8" 5 6
"1908" "90822" "90804" "8" 4 2
"1909" "90822" "90805" "8" 2 5
"1910" "90822" "90806" "8" 3 3
"1911" "90822" "90807" "8" 2 5
"1912" "90822" "90808" "8" 2 5
"1913" "90822" "90811" "8" 3 4
"1914" "90822" "90812" "8" 2 3
"1915" "90822" "90813" "8" 3 5
"1916" "90822" "90814" "8" 1 3
"1917" "90822" "90815" "8" 5 3
"1918" "90822" "90816" "8" 2 5
"1919" "90822" "90817" "8" 2 4
"1920" "90822" "90818" "8" 6 3
"1921" "90822" "90819" "8" 2 3
"1922" "90822" "90820" "8" 5 3
"1923" "90822" "90821" "8" 5 3
"1924" "90822" "90822" "8" 2 5
"1925" "90822" "90823" "8" 2 4
"1926" "90822" "90825" "8" 2 4
"1927" "90822" "90826" "8" 5 6
"1928" "90822" "90827" "8" 6 4
"1929" "90823" "90801" "8" 6 2
"1930" "90823" "90803" "8" 6 1
"1931" "90823" "90804" "8" 7 1
"1932" "90823" "90805" "8" 4 2
"1933" "90823" "90806" "8" 4 1
"1934" "90823" "90807" "8" 6 2
"1935" "90823" "90808" "8" 7 2
"1936" "90823" "90809" "8" 5 1
"1937" "90823" "90811" "8" 6 2
"1938" "90823" "90812" "8" 5 3
"1939" "90823" "90813" "8" 7 2
"1940" "90823" "90814" "8" 4 1
"1941" "90823" "90815" "8" 4 1
"1942" "90823" "90816" "8" 5 2
"1943" "90823" "90817" "8" 7 2
"1944" "90823" "90818" "8" 6 2
"1945" "90823" "90819" "8" 6 3
"1946" "90823" "90820" "8" 7 2
"1947" "90823" "90821" "8" 6 2
"1948" "90823" "90822" "8" 5 2
"1949" "90823" "90823" "8" 5 3
"1950" "90823" "90824" "8" 7 1
"1951" "90823" "90826" "8" 5 1
"1952" "90823" "90827" "8" 4 1
"1953" "90824" "90801" "8" 6 2
"1954" "90824" "90803" "8" 3 4
"1955" "90824" "90804" "8" 6 3
"1956" "90824" "90805" "8" 4 4
"1957" "90824" "90806" "8" 5 3
"1958" "90824" "90807" "8" 5 4
"1959" "90824" "90808" "8" 4 4
"1960" "90824" "90809" "8" 4 4
"1961" "90824" "90811" "8" 4 3
"1962" "90824" "90812" "8" 3 3
"1963" "90824" "90813" "8" 5 4
"1964" "90824" "90814" "8" 4 3
"1965" "90824" "90815" "8" 4 4
"1966" "90824" "90816" "8" 5 3
"1967" "90824" "90817" "8" 4 4
"1968" "90824" "90818" "8" 5 3
"1969" "90824" "90819" "8" 3 3
"1970" "90824" "90820" "8" 5 3
"1971" "90824" "90821" "8" 5 3
"1972" "90824" "90822" "8" 4 5
"1973" "90824" "90823" "8" 5 3
"1974" "90824" "90824" "8" 6 1
"1975" "90824" "90825" "8" 4 4
"1976" "90824" "90827" "8" 4 4
"1977" "90825" "90801" "8" 5 5
"1978" "90825" "90803" "8" 5 4
"1979" "90825" "90804" "8" 5 3
"1980" "90825" "90805" "8" 4 4
"1981" "90825" "90806" "8" 4 3
"1982" "90825" "90807" "8" 5 4
"1983" "90825" "90808" "8" 4 4
"1984" "90825" "90809" "8" 4 4
"1985" "90825" "90811" "8" 5 3
"1986" "90825" "90812" "8" 4 4
"1987" "90825" "90813" "8" 5 5
"1988" "90825" "90814" "8" 3 4
"1989" "90825" "90815" "8" 4 4
"1990" "90825" "90816" "8" 5 5
"1991" "90825" "90818" "8" 5 3
"1992" "90825" "90819" "8" 4 4
"1993" "90825" "90820" "8" 4 4
"1994" "90825" "90821" "8" 5 4
"1995" "90825" "90822" "8" 4 4
"1996" "90825" "90823" "8" 4 4
"1997" "90825" "90824" "8" 5 4
"1998" "90825" "90825" "8" 4 4
"1999" "90825" "90826" "8" 4 4
"2000" "90826" "90801" "8" 6 3
"2001" "90826" "90803" "8" 6 2
"2002" "90826" "90804" "8" 4 1
"2003" "90826" "90805" "8" 4 3
"2004" "90826" "90806" "8" 3 2
"2005" "90826" "90807" "8" 3 3
"2006" "90826" "90808" "8" 4 3
"2007" "90826" "90811" "8" 6 4
"2008" "90826" "90812" "8" 4 4
"2009" "90826" "90813" "8" 4 4
"2010" "90826" "90814" "8" 2 3
"2011" "90826" "90815" "8" 2 5
"2012" "90826" "90816" "8" 5 6
"2013" "90826" "90818" "8" 6 2
"2014" "90826" "90819" "8" 4 4
"2015" "90826" "90820" "8" 5 3
"2016" "90826" "90821" "8" 3 5
"2017" "90826" "90822" "8" 4 4
"2018" "90826" "90823" "8" 4 4
"2019" "90826" "90824" "8" 4 2
"2020" "90826" "90825" "8" 4 4
"2021" "90826" "90826" "8" 5 2
"2022" "90826" "90827" "8" 6 5
"2023" "90827" "90801" "8" 7 3
"2024" "90827" "90803" "8" 6 5
"2025" "90827" "90804" "8" 7 1
"2026" "90827" "90805" "8" 5 5
"2027" "90827" "90806" "8" 4 4
"2028" "90827" "90807" "8" 4 4
"2029" "90827" "90808" "8" 4 4
"2030" "90827" "90809" "8" 4 4
"2031" "90827" "90811" "8" 5 3
"2032" "90827" "90812" "8" 3 6
"2033" "90827" "90813" "8" 3 5
"2034" "90827" "90814" "8" 3 5
"2035" "90827" "90815" "8" 7 2
"2036" "90827" "90816" "8" 6 3
"2037" "90827" "90817" "8" 6 2
"2038" "90827" "90818" "8" 6 2
"2039" "90827" "90819" "8" 3 5
"2040" "90827" "90820" "8" 6 2
"2041" "90827" "90821" "8" 7 2
"2042" "90827" "90822" "8" 4 3
"2043" "90827" "90823" "8" 4 4
"2044" "90827" "90824" "8" 6 2
"2045" "90827" "90825" "8" 5 4
"2046" "90827" "90826" "8" 6 3
"2047" "90827" "90827" "8" 6 3
"2048" "90901" "90901" "9" 6 3
"2049" "90901" "90902" "9" 6 2
"2050" "90901" "90903" "9" 6 4
"2051" "90901" "90904" "9" 6 3
"2052" "90901" "90905" "9" 6 5
"2053" "90901" "90906" "9" 5 4
"2054" "90901" "90907" "9" 4 3
"2055" "90901" "90908" "9" 4 4
"2056" "90901" "90909" "9" 4 4
"2057" "90901" "90910" "9" 4 3
"2058" "90901" "90911" "9" 5 3
"2059" "90901" "90912" "9" 4 4
"2060" "90901" "90913" "9" 6 3
"2061" "90901" "90914" "9" 3 1
"2062" "90901" "90915" "9" 3 2
"2063" "90901" "90916" "9" 6 3
"2064" "90901" "90917" "9" 4 4
"2065" "90901" "90918" "9" 4 4
"2066" "90901" "90919" "9" 4 4
"2067" "90901" "90920" "9" 3 3
"2068" "90901" "90921" "9" 6 5
"2069" "90901" "90922" "9" 5 5
"2070" "90901" "90923" "9" 5 3
"2071" "90902" "90901" "9" 6 4
"2072" "90902" "90902" "9" 7 5
"2073" "90902" "90903" "9" 5 3
"2074" "90902" "90904" "9" 4 4
"2075" "90902" "90905" "9" 5 4
"2076" "90902" "90906" "9" 5 5
"2077" "90902" "90907" "9" 4 5
"2078" "90902" "90908" "9" 6 5
"2079" "90902" "90909" "9" 1 3
"2080" "90902" "90910" "9" 7 1
"2081" "90902" "90911" "9" 4 4
"2082" "90902" "90912" "9" 6 3
"2083" "90902" "90913" "9" 7 4
"2084" "90902" "90914" "9" 4 2
"2085" "90902" "90915" "9" 3 4
"2086" "90902" "90916" "9" 4 2
"2087" "90902" "90917" "9" 1 4
"2088" "90902" "90918" "9" 1 7
"2089" "90902" "90919" "9" 1 4
"2090" "90902" "90920" "9" 4 2
"2091" "90902" "90921" "9" 6 5
"2092" "90902" "90922" "9" 7 5
"2093" "90902" "90923" "9" 7 4
"2094" "90902" "90924" "9" 2 4
"2095" "90903" "90901" "9" 5 2
"2096" "90903" "90902" "9" 5 3
"2097" "90903" "90903" "9" 5 3
"2098" "90903" "90904" "9" 5 4
"2099" "90903" "90905" "9" 4 5
"2100" "90903" "90906" "9" 4 5
"2101" "90903" "90907" "9" 4 5
"2102" "90903" "90908" "9" 4 5
"2103" "90903" "90909" "9" 5 3
"2104" "90903" "90910" "9" 5 2
"2105" "90903" "90911" "9" 5 4
"2106" "90903" "90912" "9" 3 5
"2107" "90903" "90913" "9" 5 4
"2108" "90903" "90914" "9" 3 5
"2109" "90903" "90915" "9" 4 5
"2110" "90903" "90916" "9" 5 2
"2111" "90903" "90917" "9" 4 4
"2112" "90903" "90918" "9" 4 4
"2113" "90903" "90919" "9" 4 3
"2114" "90903" "90920" "9" 4 3
"2115" "90903" "90921" "9" 5 3
"2116" "90903" "90922" "9" 5 3
"2117" "90903" "90923" "9" 5 3
"2118" "90903" "90924" "9" 5 3
"2119" "90904" "90901" "9" 2 2
"2120" "90904" "90902" "9" 3 2
"2121" "90904" "90903" "9" 6 2
"2122" "90904" "90904" "9" 6 4
"2123" "90904" "90905" "9" 2 3
"2124" "90904" "90906" "9" 5 2
"2125" "90904" "90907" "9" 4 3
"2126" "90904" "90908" "9" 4 3
"2127" "90904" "90909" "9" 1 4
"2128" "90904" "90910" "9" 4 3
"2129" "90904" "90911" "9" 4 3
"2130" "90904" "90912" "9" 4 2
"2131" "90904" "90913" "9" 4 2
"2132" "90904" "90914" "9" 5 2
"2133" "90904" "90915" "9" 5 2
"2134" "90904" "90916" "9" 7 2
"2135" "90904" "90917" "9" 4 3
"2136" "90904" "90918" "9" 4 2
"2137" "90904" "90919" "9" 4 2
"2138" "90904" "90920" "9" 2 3
"2139" "90904" "90921" "9" 6 3
"2140" "90904" "90922" "9" 6 3
"2141" "90904" "90923" "9" 7 2
"2142" "90904" "90924" "9" 4 2
"2143" "90905" "90901" "9" 4 3
